N,P,K,temperature,humidity,ph,rainfall,ec,label
8.0,72.0,17.0,20.57341244,19.7520218,5.711439256,87.87869161,1.03,kidneybeans
16.0,14.0,30.0,29.70931288,96.30484325,6.37466756,209.84539930000005,1.62,coconut
88.0,5.0,47.0,25.86475496,86.67468041,6.662244646,41.16554802,1.75,watermelon
96.0,86.0,51.0,29.90888522,76.98740841,6.257369799,91.99964712,1.33,banana
26.0,80.0,18.0,19.32509638,23.3334788,5.581021521,104.7783947,0.71,kidneybeans
20.0,40.0,15.0,29.57329479,88.07505524,7.199495367999999,45.04467075,0.56,mungbean
14.0,59.0,15.0,21.35135729,22.91244883,5.779090476,146.4548645,1.77,kidneybeans
92.0,20.0,55.0,25.10474753,87.52676159999999,6.5877912620000005,59.26519444,0.72,watermelon
27.93741493993395,70.10637289092159,81.00716295883588,20.438812624792618,17.194912697269938,7.664002313369173,78.57268939018871,1.1945928568043251,chickpea
107.0,42.0,24.0,22.04612876,84.62978302,6.144631795,86.00758678,1.28,cotton
81.0,49.0,20.0,18.04185513,60.61494304,5.513697923,104.2321615,0.83,maize
38.0,72.0,21.0,28.23416057,49.4421345,5.902103172,186.5008581,0.94,pigeonpeas
37.0,18.0,39.0,24.1469628,94.5110662,6.424670614,110.2316633,1.21,pomegranate
108.0,35.0,25.0,23.98143338,61.10935084,6.971963169,161.5279095,0.37,coffee
1.0,17.0,6.0,10.78689755,91.38411917,6.8198271,117.5293447,1.86,orange
80.0,77.0,49.0,26.05433004,79.39654531,5.519088423,113.2297373,1.63,banana
61.0,59.0,17.0,23.33844615,59.24580604,6.47444292,105.0083144,0.59,maize
94.0,91.0,51.0,29.16093424,76.67484233,5.6180944460000015,109.575944,0.25,banana
99.0,15.0,27.0,27.0424167,57.27927475,6.501157208,165.6872119,0.45,coffee
49.0,61.0,45.0,32.76795887,94.57377401,6.764213299,240.4795923,1.35,papaya
39.0,30.0,38.0,20.12644921,87.59629625,6.965156737999999,108.065579,0.62,pomegranate
135.51340071819294,45.18502453580859,22.10455006323677,25.320918417596925,72.03792212376811,6.70065224097763,77.48788040692557,0.233827174509951,cotton
90.0,23.0,54.0,28.55852465,90.45773041,6.159020864,27.26588346,1.42,muskmelon
0.0,19.0,33.0,27.1326009,95.23797989,6.234458417000001,204.7206567,1.94,coconut
26.0,64.0,22.0,25.95058595,40.58227261,5.16516459,109.1821183,1.79,pigeonpeas
82.0,40.0,45.0,26.21312799,81.70476368,6.667633355,180.1237765,1.34,jute
29.0,16.0,36.0,19.81069447,88.92944254,5.7403380020000006,102.860084,0.59,pomegranate
20.462814964665228,60.83312831586339,53.01187783400722,27.378451871521985,91.83479057595625,6.640238713620514,117.53579991717396,0.39982165324120633,papaya
60.406070644731116,63.28395625976556,54.935258773176706,37.39155071611644,96.50919990350188,6.898185901775194,85.4363526888558,1.0318115900027636,papaya
54.0,66.0,52.0,36.56769731,93.79503425,6.867554147000001,104.4218596,1.07,papaya
33.0,12.0,8.0,25.26052689,90.31153735,6.822282114,117.36952959999998,1.34,orange
25.0,22.0,25.0,33.56150184,45.53556603,5.977413802999999,95.70525913,1.86,mango
66.0,53.0,19.0,23.09348056,60.11593810000001,6.033550195,65.49730729,1.8,maize
140.0,49.436436467038845,24.447019411085,21.32628957450887,86.55718934726741,7.746950138772835,114.44122610931882,0.35999794879007196,cotton
47.0,79.0,78.0,17.48395377,14.76014523,6.609696734,65.11365631,0.74,chickpea
112.6726118751714,34.22572125313988,20.58451338740838,25.399224991169532,82.1942751236447,5.998868546219302,82.66964525756876,0.742802584297556,cotton
11.973110039976056,2.8719788941719724,42.587658782271305,26.08942159458832,91.89130903188247,5.955854098708689,118.68080533284594,1.5281517479987605,coconut
89.0,47.0,38.0,25.52468965,72.24850829,6.002524871,151.8869972,0.6,jute
19.120423046933055,79.19427500109303,83.88145723230863,18.74544164258019,12.471374891830449,7.7309955936818415,88.76971676018827,0.20226363068957798,chickpea
20.0,7.0,45.0,18.90592319,89.24126808,6.077886012,112.4750941,1.41,pomegranate
31.0,58.0,15.0,28.31886863,60.19461399,6.167855382000001,45.36521251,1.2,lentil
31.0,144.0,202.0,11.02105378,80.55557235,5.870600622,68.23963161,0.26,grapes
20.0,69.0,15.0,23.44260668,22.77255917,5.934136378,107.4137246,1.93,kidneybeans
102.0,11.0,45.0,29.03167341,93.12603235,6.35544263,24.15591199,1.77,muskmelon
30.0,41.0,15.0,24.83206631,44.17085032,5.88509677,52.0810886,0.87,mothbeans
118.0,21.0,51.0,24.42998931,86.33904774,6.678805092,48.58241822,1.81,watermelon
24.0,131.0,196.0,22.03296178,83.74372787,5.732453638,65.34440794,1.03,grapes
17.0,74.0,17.0,26.03026959,69.55863145,7.393210848,37.11395801,1.0,lentil
97.0,12.0,47.0,25.28784623,89.63667876,6.765094963999998,58.28697664,1.67,watermelon
22.0,72.0,85.0,18.86805647,15.65809214,6.391173589,88.51048983,1.81,chickpea
11.327559500266418,33.981655789103044,10.417685764634601,21.588051841845996,92.63384341434923,7.577899356162734,136.97808002854418,1.6903042793631977,orange
32.0,20.0,35.0,26.52166434,98.38227669,5.588655387,144.6261698,0.33,coconut
77.0,57.0,21.0,24.9321581,73.80435276,6.550563822999999,79.74078719,1.63,maize
53.0,73.0,77.0,19.71359733,18.09665739,7.325451279,73.64476535,0.28,chickpea
27.0,59.0,20.0,28.00937423,52.60950014,4.397698806,36.01203025,1.9,mothbeans
69.0,64.0,47.0,40.21199348,94.50766912,6.993473247000001,186.6762324,1.34,papaya
14.0,22.0,9.0,17.24944623,91.13772765,6.543191814,112.50905159999998,0.78,orange
17.387893816928653,76.0280985164059,87.74885325519375,16.291399197838004,19.36341634214637,7.632911696002746,68.8447354194026,1.4093500509888774,chickpea
27.0,79.0,82.0,17.06579293,17.54024066,6.307004922999999,70.87150577,1.05,chickpea
118.0,88.0,51.0,25.44926208,79.49221962,6.201911642000001,100.6619171,0.51,banana
111.13530865801151,43.08493932109091,7.341220081309977,25.817245119204205,82.30104678291046,6.4070970131610565,47.06641798453951,1.7254928316810778,cotton
7.0,63.0,24.0,22.95458237,24.03553105,5.858617867,107.7315386,0.84,kidneybeans
29.0,140.0,195.0,23.64082979,90.95257927,5.560521058,116.7431319,1.98,apple
108.0,46.0,17.0,24.3017998,84.87668973,6.93221485,65.0247867,0.21,cotton
40.0,22.0,6.0,24.53610067,91.90997228,6.488221135,115.9787989,1.54,orange
23.0,59.0,25.0,27.826262300000003,88.73100226,6.320768488,56.68833819,0.58,mungbean
24.0,140.0,205.0,12.087022,83.59398734,5.93202852,68.66813363,1.31,grapes
70.0,42.0,43.0,23.16814977,76.66724969,6.508342839,157.1215052,0.49,jute
110.0,15.0,48.0,28.57819995,92.86597437,6.2125672110000005,27.598717800000006,1.75,muskmelon
30.0,75.0,81.0,19.41789736,16.80472243,6.4084378860000015,68.4951189,0.98,chickpea
84.0,55.0,38.0,26.8748389,79.78725152,6.956682742999999,173.1017097,1.88,jute
3.0,78.0,18.0,20.21368219,68.65257685,6.887130053,50.89732989,0.74,lentil
37.0,124.0,195.0,18.70679077,83.4795292,6.209928251,66.5964488,1.31,grapes
14.432082786941114,8.221838148886635,9.240761511101507,28.45410200003338,93.03106235397303,7.29462970373299,119.13040092948954,0.3695369107437081,orange
28.0,75.0,21.0,24.7741949,50.54621094,6.007508163,114.2821387,1.04,pigeonpeas
132.0,52.0,19.0,24.16402322,76.7433897,6.436691764,61.94626051,0.15,cotton
33.0,121.0,203.0,22.45696744,94.76285385,5.6059340870000005,114.8407725,0.56,apple
70.0,54.0,46.0,39.73149053,91.12220596,6.919342407,122.7628653,1.27,papaya
40.0,11.0,44.0,24.45840036,86.10874614,6.322396027000001,111.3779693,0.65,pomegranate
99.0,41.0,36.0,24.45802087,82.74835604,6.738652179,182.5616319,1.13,rice
56.0,65.0,45.0,38.2016825,93.97379963,6.751298936,218.09088140000003,1.5,papaya
13.0,5.0,8.0,23.85340379,90.10522549,7.474710503,103.923226,1.16,orange
14.0,140.0,197.0,23.35225078,90.90054697,6.071255131,113.0381382,0.3,apple
14.0,67.0,25.0,25.28710601,60.85993533,7.241151936,49.37369982,1.05,lentil
28.0,76.0,82.0,20.56601874,14.25803981,6.654425315,83.75937135,1.61,chickpea
49.0,55.0,53.0,38.4418717,93.63739039,6.544029776,77.71566883,0.21,papaya
60.238675885931045,60.06830325040741,49.88277150170182,40.54011605182807,89.41376139362472,6.698637958998273,172.79350152057765,0.7977548279085608,papaya
38.0,141.0,198.0,13.05809741,80.28297993,5.757009965,70.75633584,0.85,grapes
117.0,76.0,47.0,25.56202173,77.38229006,6.119216009,93.10247183,1.7,banana
87.0,25.0,46.0,27.42711692,90.02696201,6.379690748,21.7508774,0.69,muskmelon
5.0,65.0,19.0,18.28072173,68.10365387,6.978361689,48.80253285,0.12,lentil
38.0,68.0,54.0,29.33710543,90.81781439,6.739170045,202.0572747,1.28,papaya
65.72436752793251,65.27883327286406,58.44298515378526,41.90391557501984,91.55045779030381,7.001045345881894,184.51900222193245,0.921803511196119,papaya
12.0,61.0,19.0,19.33162606,24.13995025,5.655726817000001,68.51253427,0.24,kidneybeans
33.0,59.0,19.0,23.19305333,62.74710773,7.641024177,49.55213308,0.88,lentil
39.0,28.0,10.0,31.34920143,91.48247612,7.181907673,109.1549823,0.95,orange
98.0,25.0,52.0,25.2801372,83.15393658,6.224066378,49.29456609,0.18,watermelon
36.0,56.0,83.0,18.89780215,19.76182946,7.4526709,69.09512477,0.51,chickpea
2.0,51.0,17.0,25.87682261,45.96341933,5.838508699,38.53254678,0.47,mothbeans
27.0,13.0,6.0,13.36050601,91.35608208,7.335158382,111.2266885,0.53,orange
94.0,37.0,41.0,24.7634518,87.06071115,6.4635387070000005,179.1630865,1.73,jute
65.0,37.0,40.0,23.35905428,83.59512273,5.333322606,188.413665,0.3,rice
4.9497494503937025,17.327532251541193,21.310542125858415,26.147049314854602,97.02599952775283,5.896478230057402,198.77079997683438,0.36400145822328445,coconut
21.0,78.0,19.0,27.16159076,66.76017239,6.92009048,69.85112265,0.85,blackgram
27.988527531654842,25.96629766104785,4.196886993316493,19.6884042188091,91.53258402879048,6.2134737781453016,106.29338785336157,1.072627200743596,orange
29.0,8.0,28.0,26.87037587,91.72546257,6.100429497,214.4128874,0.58,coconut
36.0,43.0,24.0,27.09400578,43.65305437,3.510404312,41.53749535,1.74,mothbeans
35.9871891280689,47.6231605094684,47.510818755816764,42.89830041644857,89.11345682263162,6.754243157535309,174.9156455283244,0.1,papaya
44.0,77.0,21.0,32.63918668,61.3009051,7.326980454,61.83876146,1.42,blackgram
28.57698338973498,16.111575618846366,23.32068100720644,30.61085023531532,92.69296389267252,6.4746748946695485,206.40004726665114,1.788988142328862,coconut
8.0,50.0,21.0,28.62911222,89.11480590000002,6.218923893,50.49913241,1.11,mungbean
56.86154475657049,52.687156732829024,73.2159929450737,43.53926267964366,93.42012030991289,6.625982517852698,106.92761137347246,0.29852919983537485,papaya
88.0,38.0,15.0,25.08239719,65.92195844,6.455116637000001,62.49190812,1.35,maize
29.0,121.0,196.0,22.84852833,94.32130209,6.079497202000001,123.5977843,1.46,apple
105.0,95.0,50.0,27.33368994,83.67675197,5.849076099,101.0494791,1.13,banana
107.0,31.0,31.0,23.17124551,52.97841162,6.766184468,153.12016440000005,1.6,coffee
117.0,34.0,25.0,24.83846178,56.7685316,7.21270048,124.4135035,1.66,coffee
11.959110851956346,22.83461507805893,35.31434349554882,26.356008110309283,93.52487916393193,6.271375766257849,165.61939037459356,0.6981795222016102,coconut
113.0,38.0,25.0,22.00085141,79.47270984,7.388265887999999,90.42224164,0.61,cotton
9.0,16.0,39.0,18.41164435,91.11927248,6.101198974,105.1834976,1.62,pomegranate
38.0,56.0,25.0,25.74095321,45.38497051,7.88118645,67.43488235,0.89,mothbeans
101.0,70.0,48.0,25.36059237,75.03193255,6.012696655,116.5531455,1.6,banana
68.0,69.0,52.0,25.65492304,92.74501561,6.813383387000001,52.95477913,1.7,papaya
37.0,137.0,199.0,22.63946441,90.18451645,5.697945522,108.3405879,1.81,apple
117.0,37.0,32.0,23.1069385,67.06230539,6.787658922,162.57696059999995,1.32,coffee
31.0,51.0,25.0,27.53592929,85.57019009999998,7.196774236,53.01899249,0.79,mungbean
1.0,30.0,29.0,28.33333307,51.39586505,6.4341977560000005,91.67241761,0.24,mango
37.0,11.0,36.0,24.24779615,85.56033312,6.710143266,106.9216033,0.49,pomegranate
77.0,36.0,23.0,24.71417533,56.73426469,6.648725327,88.45361858,0.56,maize
6.0,7.0,7.0,27.68167318,94.47316879,7.199106204,113.9995146,0.36,orange
48.3248333377867,53.01806142730785,74.93071090314562,20.303932773032084,20.564393952833544,7.574086786912391,68.67281534625509,1.4909409187036642,chickpea
17.0,29.0,26.0,26.14162144,93.28415295,6.071897347,195.4115025,1.55,coconut
75.0,41.0,35.0,24.97042599,78.62697699,6.856833064,166.6415254,1.47,jute
5.774512593589229,12.761220067983851,18.79695305598898,26.183707289375747,92.05385631436101,7.302516748683764,119.11101257324857,0.2886619254445634,orange
60.37089482767466,61.778350167183625,76.62794498413295,16.966107810412936,15.769253735696712,7.5062238127517915,83.23844182547472,1.8231571028882345,chickpea
83.0,41.0,43.0,21.0525355,82.67839517,6.254028451,233.1075816,0.8,rice
66.0,44.0,20.0,19.0781471,69.02298571,6.740000687999999,80.72515943,0.55,maize
24.0,27.0,9.0,18.86883219,93.24688124,6.157135092000001,119.3936976,1.09,orange
37.0,72.0,18.0,18.87614998,24.54038287,5.724242065,105.4120514,1.54,kidneybeans
112.0,87.0,48.0,27.19711623,77.39706290000002,6.200111067999999,99.46950465,0.54,banana
38.329179409153205,24.31061153513304,14.53450649101507,25.54772830300689,96.80611287271113,6.1584551446273785,204.7519071824324,0.571311359971404,coconut
26.0,18.0,27.0,27.45907759,92.90736493,5.836075368,142.1430003,1.65,coconut
16.0,73.0,19.0,18.41645629,34.80541039,4.684079249,163.27474730000003,1.64,pigeonpeas
7.6271382514398685,15.740505601916869,33.54102244876139,17.112232672183044,93.80182128017285,6.7114615339567205,93.00032228586404,0.1370432200777137,orange
33.0,134.0,205.0,21.0365275,94.33919546,6.08551916,114.7412734,0.91,apple
7.0,15.0,32.0,25.03512351,95.89739958,6.182232762000001,174.796583,0.48,coconut
7.0,60.0,25.0,28.2753171,82.76020821,6.397636709,56.04995423,0.5,mungbean
110.0,28.0,46.0,24.29105004,88.04541346,6.49889585,51.26046418,1.76,watermelon
25.0,57.0,19.0,17.15432954,19.87070659,5.566522896,87.99669731,0.25,kidneybeans
3.0,67.0,24.0,17.00067625,19.90790546,5.520880013999999,103.2926407,1.73,kidneybeans
23.0,35.0,18.0,26.4908332,47.36534833,5.414492777,36.99362831,1.09,mothbeans
84.0,18.0,46.0,27.08808014,93.42402083,6.781050372999999,25.32159689,0.72,muskmelon
93.0,22.0,48.0,29.12533739,91.52291141,6.776987974,21.90440445,1.18,muskmelon
13.0,132.0,203.0,23.60115364,82.48336987,6.423216506,73.23901752,0.86,grapes
17.0,57.0,21.0,19.88394011,20.31564139,5.789214288999999,60.91974792,1.08,kidneybeans
37.0,55.0,82.0,19.45591848,18.02235902,8.423873703,78.44910564,1.13,chickpea
4.0,40.0,21.0,28.79728147,80.45744422,6.725551062,44.30070517,0.32,mungbean
4.0,18.0,37.0,22.91843172,85.40695044,7.13147457,106.2817706,1.24,pomegranate
35.0,41.0,18.0,28.70562673,81.59200689,6.705008503999999,59.87065439,1.46,mungbean
103.0,27.0,31.0,27.15998538,51.59100753,6.691541233,126.1752206,1.16,coffee
123.73209356124704,39.723589523812954,14.380223405578624,23.00228754079539,75.54422861754537,7.300155336580302,58.99257253722229,1.6172431307165787,cotton
93.0,85.0,49.0,27.96799119,79.28625709,5.694243847,119.4765557,0.77,banana
2.0,21.0,35.0,25.02887163,91.53720922,6.293662362999999,179.8248944,0.66,coconut
13.0,126.0,204.0,23.1094265,92.79630809,6.3831802710000005,108.183792,1.92,apple
87.0,6.0,45.0,29.82729394,90.79007335,6.40077205,22.84203589,1.34,muskmelon
19.0,79.0,19.0,20.06003985,67.76252583,6.677262562,42.89509057,0.96,lentil
50.0,59.0,47.0,40.76998685,92.09278584,6.747975732,209.8678411,1.1,papaya
25.0,130.0,197.0,39.70772192,82.68593454,5.554831977,74.91506217,0.91,grapes
131.45835135792728,42.37296068078823,37.588923936084825,22.62768136888151,75.10865590998756,7.045432183325446,112.40609721112628,0.1,cotton
19.725191556837174,6.747288861842455,33.14714149985398,28.125996679396415,91.87963430871977,5.983801513377267,184.4404279789846,2.0,coconut
107.0,12.0,46.0,29.57240298,93.61870344,6.559763394,27.56918621,0.18,muskmelon
37.0,6.0,13.0,26.03097313,91.50819306,7.511755067999999,101.2847738,0.71,orange
93.0,56.0,36.0,24.01497622,82.05687182,6.98435366,185.2773389,0.5,rice
22.0,38.0,31.0,31.53356352,53.06009323,5.8211060360000015,98.57025046,0.23,mango
13.0,64.0,20.0,19.1345771,62.57526895,6.590571088,36.46946971,0.96,lentil
10.0,141.0,201.0,22.12659387,90.97818277,6.386021424,104.5412275,0.62,apple
23.0,45.0,21.0,31.46511256,51.79939437,8.985348193,74.44330654,0.19,mothbeans
38.0,61.0,21.0,30.27374995,67.38680755,4.696518678,127.7767134,0.27,pigeonpeas
26.0,9.0,32.0,25.9490364,94.73860514,6.470465614,144.15711090000005,1.17,coconut
25.0,60.0,22.0,21.63149148,21.17919701,5.887263027,134.3649948,1.93,kidneybeans
28.36616641138965,20.7254617937447,30.98834175854455,28.548091068110477,94.56067684307726,5.762263967203985,123.42125337503322,1.799489577607566,coconut
21.0,9.0,40.0,24.51147697,90.64498715,5.956401828,105.6209954,0.78,pomegranate
16.0,65.0,19.0,27.61204997,69.29786244,7.043160241,42.72374404,1.36,lentil
112.71797791487647,49.68443205428283,9.136195468925134,23.82431136316686,69.96427530931905,6.113418713118223,52.44269687171192,1.3274693143661889,cotton
72.0,51.0,40.0,23.20683504,74.09956958,7.422318499,199.4766779,1.95,jute
0.0,55.0,22.0,22.98666928,20.57940608,5.916779289,143.85849380000005,1.29,kidneybeans
7.0,31.0,27.0,31.32863689,47.59319575,6.524114355,94.67344737,0.23,mango
54.0,67.0,52.0,35.67667332,93.30641944,6.586107335,141.3381168,0.85,papaya
60.0,46.0,53.0,24.48620746,92.98254537,6.761953186,183.49095,1.49,papaya
31.0,11.0,45.0,24.83954414,86.88738076,6.034612928,107.6435771,1.04,pomegranate
82.0,75.0,55.0,27.34585147,78.48738349999998,6.281069505,92.15524332,1.58,banana
98.0,18.0,27.0,27.56088634,68.49299897,6.516312148,167.43580749999995,0.42,coffee
28.0,58.0,25.0,27.4818649,62.04814951,6.861640036,37.81123974,1.3,lentil
22.0,64.0,82.0,19.48974337,17.17260319,6.4740245000000005,87.51312796,1.08,chickpea
34.0,6.0,27.0,25.84726298,90.92669463,5.8607404810000014,147.8888994,0.45,coconut
29.105187976483936,83.73918420153379,76.52497954411653,16.452299288572064,14.805693071267424,7.4255619267469655,73.82179353620579,1.4076369864530989,chickpea
10.0,70.0,19.0,24.84918386,68.98088448,7.272427638,41.61080544,0.29,lentil
40.0,62.0,19.0,27.32198928,34.13737127,4.697750704,96.51524028,0.95,pigeonpeas
31.0,78.0,76.0,17.57212145,14.99927489,8.519975748,89.31050665,0.28,chickpea
12.0,63.0,17.0,18.358923,19.37703396,5.717143397,138.414764,1.89,kidneybeans
29.0,139.0,205.0,23.64142354,93.74461474,6.155939452999999,116.6912176,1.81,apple
89.0,28.0,33.0,26.44414097,53.83876189,6.9932360010000005,175.3723314,0.34,coffee
89.0,54.0,38.0,24.51588066,83.53521629999999,6.685346424,230.4462359,1.24,rice
123.51408246169261,53.247276075762244,20.64858656496485,26.421084869849565,85.67399129093873,6.586341499380871,85.23550646612433,1.4500579480185245,cotton
22.0,79.0,17.0,21.42451099,20.39659714,5.912289889,116.5206923,0.88,kidneybeans
2.0,61.0,20.0,22.13974653,23.02251117,5.95561668,76.64128258,1.48,kidneybeans
9.0,66.0,21.0,30.11812084,34.13307843,5.719889876,157.0858232,1.79,pigeonpeas
68.0,41.0,16.0,21.77689322,57.80840636,6.158830619,102.0861694,0.57,maize
0.0,25.0,14.0,19.33516809,91.97978938,6.361671475,116.450422,0.21,orange
99.0,50.0,15.0,18.14710054,71.09445342,5.573286437,88.07753741,1.8,maize
9.0,25.0,41.0,24.81530144,91.90842992,5.972714857000001,109.2853418,0.12,pomegranate
12.0,8.0,10.0,16.14820285,91.4448027,7.995848977,107.4287664,0.86,orange
7.0,17.0,10.0,10.16431299,91.22320999,6.465913274,106.362551,0.35,orange
120.0,8.0,46.0,29.55657523,90.70937262,6.732834334,28.36535596,1.44,muskmelon
111.0,41.0,18.0,23.64328417,78.1258666,6.10539819,80.96157332,1.67,cotton
80.0,16.0,46.0,25.50405534,81.40297428,6.940236218,48.47833278,0.16,watermelon
63.0,58.0,22.0,18.25405352,55.28220433,6.204747652999999,63.72358154,1.76,maize
17.0,136.0,195.0,41.20733624,81.61051026,6.389783283,65.90227462,1.21,grapes
50.0,64.0,25.0,28.84079155,63.37230676,6.734447425,70.25496749,0.54,blackgram
113.73026108629159,48.74230531214981,12.44350880127815,24.8422948322788,82.03741403934006,6.089774003338033,89.57742303845536,0.4950213428626537,cotton
22.770950474641985,32.24691488397585,49.07341154381057,27.80321121658443,89.55359101613575,5.550591134642125,181.5361120597713,0.5277238078733518,coconut
33.06870162626581,21.50765515203053,8.743011333518956,17.91421969351025,91.16964607771557,7.004618307332185,112.41416662102739,1.2748487379296882,orange
28.0,130.0,196.0,22.13450646,94.67695747,6.062356467000001,112.9203223,1.98,apple
10.27120190676911,28.38357300953136,6.277017310813042,24.502902220251652,94.00112112566606,6.8155875733830715,100.76902973241836,0.8963331789690021,orange
28.911011419367508,61.33696298070994,81.03655264168475,18.08647394047851,13.60675384065453,6.43110835263169,64.78157702375218,1.4877407144965715,chickpea
34.0,35.0,21.0,28.44524991,82.67639542,6.684381357,58.18713162,0.25,mungbean
73.2735229070971,63.52369210588448,88.82716774723794,19.022835908023485,18.766065350881675,8.124527309722648,77.87690984214026,0.5172495511305786,chickpea
117.0,82.0,45.0,25.29391516,79.29122198,5.614471478,105.4220251,1.89,banana
69.0,66.0,49.0,40.00439101,90.17015833,6.52711001,92.11877372,1.31,papaya
27.0,59.0,22.0,21.81167649,23.20591245,5.794158503999999,130.0608093,0.61,kidneybeans
14.0,58.0,17.0,30.53684308,59.96664731,4.605700542,33.48919022,1.32,mothbeans
35.0,80.0,25.0,28.09269012,44.93322042,4.895927306,197.1144011,1.52,pigeonpeas
105.0,88.0,54.0,25.78749808,84.51194224,6.020445317,114.2005455,0.54,banana
91.0,35.0,38.0,24.8972823,80.52586088,6.13428721,183.6793207,1.36,rice
120.0,19.0,49.0,25.79448878,84.26830701,6.762471628999998,56.45229202,1.76,watermelon
12.0,34.0,28.0,33.36140093,45.02236377,6.13526938,98.81596545,0.52,mango
12.0,39.0,21.0,28.99319096,62.85948245,8.183844843,70.4713043,1.15,mothbeans
84.0,50.0,44.0,25.48591986,81.40633547,5.9353444060000005,182.6549356,1.31,rice
26.0,54.0,17.0,28.5474135,88.9570454,6.27258822,49.4897245,0.71,mungbean
27.0,22.0,29.0,28.83214859,92.17170353,6.000248647,145.41723869999996,0.81,coconut
37.44864272588205,12.474201527808354,39.620386276493605,26.503679739177407,93.29011028770904,5.490703960045555,211.4068334813562,1.2787962206996955,coconut
34.90940416416668,20.201447593601806,39.562258983511185,26.264183919749236,97.6717353996341,6.289656840650799,129.9266630351418,1.2929029860104309,coconut
59.0,62.0,49.0,43.36051537,93.35191636,6.941496806,114.778071,1.7,papaya
37.0,135.0,205.0,11.82768186,80.2827185,5.510924848999999,74.10225057,0.96,grapes
32.0,76.0,15.0,28.05153602,63.49802189,7.604110177000001,43.35795377,1.44,lentil
100.0,40.0,35.0,27.56441788,54.41094079,6.9557873510000015,177.816092,0.56,coffee
13.0,60.0,25.0,17.13692774,20.59541693,5.68597166,128.256862,0.2,kidneybeans
9.247116408535259,17.612837893440222,44.75078960981608,26.142413701690103,86.8914620591505,5.536378352646617,164.8500924662706,1.0768615870271647,coconut
37.0,57.0,20.0,31.1006247,44.82069159,7.354286985,70.79934452,1.38,mothbeans
100.0,46.0,18.0,24.18586246,76.04203958,6.4316895060000006,69.08056728,1.23,cotton
47.94085335699261,55.74264674966211,51.88799007528258,41.37551237124103,92.51989094308091,6.30451362140097,91.82885431995683,0.7577448723537865,papaya
17.0,64.0,18.0,36.75087487,58.25799145,6.07938452,124.6028153,0.98,pigeonpeas
34.0,66.0,17.0,18.81097271,21.27833035,5.889614577000001,125.084915,0.83,kidneybeans
31.38318303624342,75.41866784443943,45.67834532081505,41.60782842662568,86.19407431484368,7.2568150500477,183.90889220911274,0.9125911777357454,papaya
20.0,29.0,10.0,29.07412717,93.27189064,7.36549204,100.7896871,0.43,orange
30.0,70.0,79.0,20.26942271,19.96978871,7.313122235,69.64449182,1.84,chickpea
21.0,62.0,24.0,33.49077065,62.73317204,6.8473828910000005,65.45328463,0.98,blackgram
67.0,45.0,38.0,22.72791041,82.17068809999998,7.300410836,260.8875056,0.48,rice
95.0,12.0,46.0,26.21667586,81.01009354,6.32281728,54.65423596,0.93,watermelon
117.0,51.0,15.0,22.9535715,78.71555832,6.044556594,99.75336197,1.08,cotton
70.0,36.0,42.0,21.84106875,80.72886384,6.9462098810000015,202.3838319,0.78,rice
7.0,56.0,18.0,18.31357543,24.32991649,5.698371311,76.14153904,0.75,kidneybeans
39.0,17.0,45.0,18.09691127,90.42177379,6.9244907310000015,104.88188999999998,1.23,pomegranate
32.0,57.0,18.0,15.53834801,23.75560241,5.695422862999999,107.3850593,0.92,kidneybeans
31.953363904070383,62.877525713677514,82.08597809905382,19.19688612802535,18.761183677582803,7.553001221424005,94.42283905604688,0.8415913840905956,chickpea
7.0,144.0,197.0,23.8494014,94.34814995,6.133220586,114.0512495,1.01,apple
3.0,49.0,18.0,27.91095209,64.70930606,3.692863601,32.67891866,1.43,mothbeans
34.0,6.0,30.0,27.0828252,97.00155491,5.948342571,171.7575545,0.49,coconut
29.0,128.0,198.0,22.44075021,92.70785115,5.685062404,121.4977331,1.88,apple
40.0,51.0,17.0,28.66086349,86.12194568,6.860602782000001,50.01534317,0.86,mungbean
12.0,19.0,31.0,27.25373364,52.66319725,5.566704378,91.87312479,1.23,mango
82.0,48.0,36.0,25.79351957,81.76904006,6.352076782999999,193.2418382,0.41,jute
108.653164492735,70.1997407722587,9.100182066644845,25.125588803032734,75.80505930453926,7.445081527276152,68.59872638416344,0.22268521161063456,cotton
31.0,25.0,12.0,18.05142392,90.03969587,7.016482298,111.7793889,1.24,orange
21.0,21.0,30.0,27.69819273,51.41593238,5.403908327999999,100.7720705,1.95,mango
27.0,73.0,79.0,19.16288268,15.83500655,7.354973451,82.69766829,1.75,chickpea
52.0,51.0,53.0,38.38231475,93.10378595,6.985804083,210.2735346,0.93,papaya
32.0,73.0,81.0,20.45078582,15.40312102,5.988992796000002,92.68373702,0.12,chickpea
53.0,67.0,17.0,31.77681682,69.01852894,7.296972161,61.46892873,1.09,blackgram
87.0,60.0,23.0,20.27317074,63.91281869,6.439071996,62.50351892,0.38,maize
75.0,36.0,44.0,23.28081,74.27607475,6.613341342999999,153.7447398,0.97,jute
4.0,46.0,15.0,31.01274943,62.40392519,3.504752314,63.77192383,0.15,mothbeans
90.0,86.0,52.0,25.85036988,81.95580471,5.793260262,119.08561709999998,0.15,banana
33.766889814150176,23.972360858821073,18.35398677144967,32.835687586321725,96.157753102075,6.634972502398691,110.15871530281241,1.619770794417543,orange
31.0,75.0,18.0,15.46789263,21.43780702,5.824208308999999,88.88796102,0.14,kidneybeans
